codigo_produto,produto_nome,base_legal,unidade,data_atualizacao
1458,CHAVE SELETORA PARA CONDICIONADOR DE AR,"Portaria Interministerial MDIC/MCT nº 399, de 3 de setembro de 2003",UNIDADE,
1459,CHAVE LIGA/DESLIGA PARA CONDICIONADOR DE AR,"Portaria Interministerial MDIC/MCT nº 399, de 3 de setembro de 2003",UNIDADE,
1461,CAPA E CONTRACAPA PARA CD,"Portaria Interministerial MDIC/MCT nº 42, de 14 de fevereiro de 2013 (capa e contracapa para discos para sistemas de leitura por raio ""laser"") e Portaria Interministerial MDIC/MCTIC nº 40, de 3 de agosto de 2018. VIDE PRODUTO 1552",UNIDADE,
1462,"ALÇA TRASEIRA DIREITA OU ESQUERDA DE AÇO PARA VEÍCULO DE DUAS RODAS, TRICICLO E QUADRICICLO (EXCETO BICICLETA)","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",UNIDADE,
1463,"BRAÇO DE ANCORAGEM DO FREIO PARA VEÍCULO DE DUAS RODAS, TRICICLO E QUADRICICLO (EXCETO BICICLETA)","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",UNIDADE,
1464,"DISTANCIADOR DIRETO OU ESQUERDO DO MOTOR PARA VEÍCULO DE DUAS RODAS, TRICICLO E QUADRICICLO (EXCETO BICICLETA)","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",UNIDADE,
1465,"CUBO DO ROTOR PARA VEÍCULO DE DUAS RODAS, TRICICLO E QUADRICICLO (EXCETO BICICLETA)","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",UNIDADE,
1466,BOBINA DE CORREÇÃO OU ATENUAÇÃO,"Portaria Interministerial MDIC/MCT nº 218, de 17 de setembro de 2004",UNIDADE,29/03/2019 12:03
1467,"TRANSFORMADOR DE RELAÇÃO, CASADOR DE IMPEDÂNCIA","Portaria Interministerial MDIC/MCT nº 388, de 27 de agosto de 2003",UNIDADE,28/08/2023 17:08
1468,SISTEMAS DE POLIURETANOS,"Portaria Interministerial MDIC/MCT nº 299, de 16 de julho de 2003",QUILOGRAMA LÍQUIDO,19/09/2025 17:09
1469,"TAMPA DE REGULAGEM DA VÁLVULA PARA VEÍCULO DE DUAS RODAS, TRICICLO E QUADRICICLO","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",UNIDADE,
1470,"TAMPA LATERAL DO CABEÇOTE PARA VEÍCULO DE DUAS RODAS, TRICICLO E QUADRICICLO","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",UNIDADE,
1471,"ALAVANCA DO GUIDÃO DA EMBREAGEM PARA VEÍCULO DE DUAS RODAS, TRICICLO E QUADRICICLO","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",UNIDADE,
1472,ALAVANCA DE EMBREAGEM DA TAMPA DO MOTOR,"PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",UNIDADE,
1473,FONTE DE ALIMENTAÇÃO PARA IMPRESSORA A JATO DE TINTA,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 722, 15 DE JANEIRO DE 2021 - B",UNIDADE,
1474,CONTROLADOR LÓGICO PROGRAMÁVEL,"PORTARIA INTERMINISTERIAL MDIC/MCTI N° 187, 8 DE JULHO DE 2014",UNIDADE,16/08/2024 17:08
1475,MÓDULO TRANSPORTADOR DE SAÍDA DE PAPEL-MOEDA DO DISPENSADOR AUTOMÁTICO DE CÉDULAS - PRESENTER/TRANSPORT,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 58, 9 DE OUTUBRO DE 2020. Alterações: PI 8872/2021, PI 1167/2022, PI 8646/2022, PI 30/2023, PI 60/2024, PI 70/2024 e PI 105/2025",UNIDADE,
1476,"MÓDULO EMPILHADOR/CONTADOR DE PAPEL-MOEDA DO DISPENSADOR AUTOMÁTICO DE CÉDULAS - ""STACKER""","Portaria Interministerial n° 58, 9 de outubro de 2020, Portarias Interministeriais n° 8.872/2021, nº 1.167/2022, nº 8.646/2022 e nº 30/2023",UNIDADE,
1477,MÓDULO COLHEDOR/VERIFICADOR DE PAPEL-MOEDA DO DISPENSADOR AUTOMÁTICO DE CÉDULAS - PICKER,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 58, 9 DE OUTUBRO DE 2020. Alterações: PI 8872/2021, PI 1167/2022, PI 8646/2022, PI 30/2023, PI 60/2024, PI 70/2024 e PI 105/2025",UNIDADE,
1481,FONTE DE ALIMENTAÇÃO PARA MODEM A CABO,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 723, 15 DE JANEIRO DE 2021 - D",UNIDADE,
1482,DUTO METÁLICO,"Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 1.651, de 22 de fevereiro de 2022",QUILOGRAMA LÍQUIDO,
1483,MONITOR DE VÍDEO COM TELA DE CRISTAL LÍQUIDO (EXCETO DE USO EM INFORMÁTICA),"Portaria Interministerial MDIC/MCT nº 187, de 20 de outubro de 2009 (vide produto padrão código 1722)",UNIDADE,16/08/2024 17:08
1484,MÓDULO DISPENSADOR/RECEPTOR DE ENVELOPES DE DEPÓSITOS BANCÁRIOS,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 58, 9 DE OUTUBRO DE 2020. Alterações: PI 8872/2021, PI 1167/2022, PI 8646/2022, PI 30/2023, PI 60/2024, PI 70/2024 e PI 105/2025",UNIDADE,
1485,SUPORTE ELÁSTICO PARA CAMA,"Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 1.651, de 22 de fevereiro de 2022",UNIDADE,06/02/2024 11:02
1486,ARTEFATOS DE ESPUMA,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 62, 17 DE NOVEMBRO DE 2020",QUILOGRAMA LÍQUIDO,05/03/2026 11:03
1487,"PARTES E PEÇAS USINADAS PARA CICLOMOTORES, MOTONETAS, MOTOCICLETAS, TRICICLOS E QUADRICICLOS","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024 - ART. 11. - PARTES E PEÇAS USINADAS. Alterações: PI 118/2025 e PI 120/2025",QUILOGRAMA LÍQUIDO,06/03/2026 11:03
1488,PEÇAS PLÁSTICAS METALIZADAS PARA TELEFONE CELULAR,"Portaria Interministerial MDIC/MCT nº 537, de 18 de dezembro de 2003",UNIDADE,04/01/2007 09:01
1490,DIGITAL VIDEO DISC (DVD) PORTÁTIL COM TELA DE CRISTAL LÍQUIDO (LCD) INCORPORADA,"Portaria Interministerial MDIC/MCT nº 78, de 27 de abril de 2006",UNIDADE,16/08/2024 17:08
1491,CÂNULA DE AÇO INOXIDÁVEL PARA AGULHAS HIPODÉRMICAS E AGULHAS ESPECIAIS,"Portaria Interministerial MDIC/MCT nº 92, de 10 de março de 2004",UNIDADE,27/07/2016 11:07
1492,VIDRO TEMPERADO,"PORTARIA INTERMINISTERIAL MDIC/MCT N° 165, 5 DE JULHO DE 2004 OBS: Vide art. 2º",METRO QUADRADO,
1493,"MEDIDOR DE COMBUSTÍVEL DO PAINEL DE INSTRUMENTOS PARA CICLOMOTORES, MOTONETAS, MOTOCICLETAS, TRICICLOS E QUADRICICLOS","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",UNIDADE,
1494,"SENSOR DO NÍVEL DE COMBUSTÍVEL PARA CICLOMOTORES, MOTONETAS, MOTOCICLETAS, TRICICLOS E QUADRICICLOS","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024 - ART. 98 - SENSOR DO NÍVEL DE COMBUSTÍVEL. Alterações: PI 118/2025 e PI 120/2025",UNIDADE,
1495,"TACÔMETRO DO PAINEL DE INSTRUMENTOS PARA CICLOMOTORES, MOTONETAS, MOTOCICLETAS, TRICICLOS E QUADRICICLOS","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",UNIDADE,
1496,"VELOCÍMETRO DO PAINEL DE INSTRUMENTOS PARA CICLOMOTORES, MOTONETAS, MOTOCICLETAS, TRICICLOS E QUADRICICLOS","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",UNIDADE,
1497,"PARTES E PEÇAS COM TRATAMENTO DE SUPERFÍCIE PARA CICLOMOTORES, MOTONETAS, MOTOCICLETAS, TRICICLOS E QUADRICICLOS","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",QUILOGRAMA LÍQUIDO,30/04/2020 11:04
1498,"PARTES E PEÇAS INJETADAS PLÁSTICAS PARA CICLOMOTORES, MOTONETAS, MOTOCICLETAS, TRICICLOS E QUADRICICLOS","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",QUILOGRAMA LÍQUIDO,15/05/2025 18:05
1499,"PARTES E PEÇAS SINTERIZADAS PARA CICLOMOTORES, MOTONETAS, MOTOCICLETAS, TRICICLOS E QUADRICICLOS","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",QUILOGRAMA LÍQUIDO,
1500,"PARTES E PEÇAS SOLDADAS PARA CICLOMOTORES, MOTONETAS, MOTOCICLETAS, TRICICLOS E QUADRICICLOS","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024 - ART. 12. - PARTES E PEÇAS SOLDADAS. Alterações: PI 118/2025 e PI 120/2025",QUILOGRAMA LÍQUIDO,17/03/2026 11:03
1501,MASSA (INDUTO) PARA PINTURA,"Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 5.198, de 20 de maio de 2021 (posição NCM 3214)",QUILOGRAMA,14/11/2018 17:11
1504,"PAPEL HIGIÊNICO E TOALHA DE PAPEL, EM ROLOS","PORTARIA INTERMINISTERIAL MDIC/MCT N° 41, 16 DE JANEIRO DE 2004 - II - PAPEL HIGIÊNICO E TOALHA DE PAPEL, EM ROLOS:.",QUILOGRAMA LÍQUIDO,
1505,"LENÇO E TOALHA DE MÃO DE PAPEL, EM FOLHA","Portaria Interministerial MDIC/MCT nº 41, de 16 de janeiro de 2004",QUILOGRAMA LÍQUIDO,
1506,"TOALHA E GUARDANAPO DE PAPEL, EM FOLHA","PORTARIA INTERMINISTERIAL MDIC/MCT N° 41, 16 DE JANEIRO DE 2004 - I - PAPEL HIGIÊNICO, TOALHA DE PAPEL, GUARDANAPO, LENÇO, TOALHA DE MÃO E LENÇOL HOSPITALAR, EM FOLHAS:.",QUILOGRAMA LÍQUIDO,
1507,LENÇOL HOSPITALAR DE PAPEL RECICLADO,"Portaria Interministerial MDIC/MCT nº 204,, de 13 de novembro de 2007",QUILOGRAMA LÍQUIDO,
1508,ADITIVO PARA ARGAMASSA,"PORTARIA INTERMINISTERIAL MDIC/MCT N° 180, 5 DE JULHO DE 2004",QUILOGRAMA LÍQUIDO,
1509,LUPA (ESTEREOMICROSCÓPIO),"Portaria Interministerial MDIC/MCT nº 118, de 19 de março de 2004",UNIDADE,
1510,MICROSCÓPIO,"Portaria Interministerial MDIC/MCT nº 121, de 19 de março de 2004",UNIDADE,
1511,FONTE DE LUZ PARA FIBRA ÓPTICA,"Portaria Interministerial MDIC/MCT nº 113, de 19 de março de 2004",UNIDADE,
1512,CONFECÇÕES EM TECIDOS,"PORTARIA INTERMINISTERIAL MDIC/MCT N° 222, 10 DE OUTUBRO DE 2001",UNIDADE,24/02/2026 17:02
1513,PERFIL PARA ESTRUTURA METÁLICA,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 1651, 22 DE FEVEREIRO DE 2022",QUILOGRAMA LÍQUIDO,
1514,TELHA METÁLICA TRAPEZOIDAL,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 1651, 22 DE FEVEREIRO DE 2022",QUILOGRAMA LÍQUIDO,
1515,TELHA METÁLICA ONDULADA,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 1651, 22 DE FEVEREIRO DE 2022",QUILOGRAMA LÍQUIDO,
1516,ÁRVORE DE NATAL,"Portaria Interministerial MDIC/MCT nº 185, de 27 de julho de 2004",UNIDADE,19/09/2013 11:09
1517,TINTA À BASE DE POLÍMEROS SINTÉTICOS,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 5198, 5 DE MAIO DE 2021",QUILOGRAMA,
1518,TINTA À BASE DE POLÍMEROS NATURAIS MODIFICADOS,"Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 5.198, de 5 de maio de 2021",QUILOGRAMA,
1519,BOLA DE NATAL,"Portaria Interministerial MDIC/MCT nº 185, de 27 de julho de 2004",UNIDADE,23/06/2014 11:06
1520,GUIRLANDA ELÉTRICA/JOGO DE LUZ (PISCA-PISCA) PARA ÁRVORE DE NATAL,"Portaria Interministerial MDIC/MCT nº 185, de 27 de julho de 2004",UNIDADE,
1522,POLIESTIRENO EXPANSÍVEL,"Decreto nº 783/93, Anexo VII",QUILOGRAMA LÍQUIDO,
1523,BLINDAGEM ELETROMAGNÉTICA DE AÇO INOX,"Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 1.651, de 22 de fevereiro de 2022",QUILOGRAMA LÍQUIDO,
1524,CONJUNTO CONTROLE DO EQUIPAMENTO DE RADIAÇÃO GAMA,"Portaria Interministerial MDIC/MCT nº 475, de 7 de novembro de 2003",UNIDADE,
1525,CONJUNTO ELÉTRICO E DE DISTRIBUIÇÃO DO EQUIPAMENTO DE RADIAÇÃO GAMA,"Portaria Interministerial MDIC/MCT nº 475, de 7 de novembro de 2003",UNIDADE,
1526,CONJUNTO CONTROLADOR LÓGICO PROGRAMÁVEL E DE CONTROLE DO EQUIPAMENTO DE RADIAÇÃO GAMA,"Portaria Interministerial MDIC/MCT nº 475, de 7 de novembro de 2003",UNIDADE,
1527,CONJUNTO TRATAMENTO DE ÁGUA (DESMINERALIZADOR E RESFRIADOR DE LÍQUIDOS) DO EQUIPAMENTO DE RADIAÇÃO GAMA,"Portaria Interministerial MDIC/MCT nº 475, de 7 de novembro de 2003",UNIDADE,
1528,CONJUNTO PLACA DA FONTE DO EQUIPAMENTO DE RADIAÇÃO GAMA,"Portaria Interministerial MDIC/MCT nº 475, de 7 de novembro de 2003",UNIDADE,
1529,CONJUNTO TRAVAS E EQUIPAMENTOS DE SEGURANÇA DO EQUIPAMENTO DE RADIAÇÃO GAMA,"Portaria Interministerial MDIC/MCT nº 475, de 7 de novembro de 2003",UNIDADE,
1530,CONJUNTO COMBATE À INCÊNDIO DO EQUIPAMENTO DE RADIAÇÃO GAMA,"Portaria Interministerial MDIC/MCT nº 475, de 7 de novembro de 2003",UNIDADE,
1531,CONJUNTO EXAUSTÃO DE OZÔNIO DO EQUIPAMENTO DE RADIAÇÃO GAMA,"Portaria Interministerial MDIC/MCT nº 475, de 7 de novembro de 2003",UNIDADE,
1532,UNIDADE DE CONTROLE DE INJEÇÃO ELETRÔNICA,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 58, 9 DE OUTUBRO DE 2020. Alterações: PI 8872/2021, PI 1167/2022, PI 8646/2022, PI 30/2023, PI 60/2024, PI 70/2024 e PI 105/2025",UNIDADE,
1533,"PARTES E PEÇAS ESTAMPADAS E/OU FORMATADAS PARA CICLOMOTORES, MOTONETAS, MOTOCICLETAS, TRICICLOS E QUADRICICLOS","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024 - ART. 8º - PARTES E PEÇAS ESTAMPADAS E/OU FORMATADAS. Alterações: PI 118/2025 e PI 120/2025",QUILOGRAMA LÍQUIDO,19/03/2026 11:03
1534,"BOBINA DE LUZ PARA CICLOMOTORES, MOTONETAS, MOTOCICLETAS, TRICICLOS E QUADRICICLOS","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",UNIDADE,
1535,"BOBINA PULSADORA PARA CICLOMOTORES, MOTONETAS, MOTOCICLETAS, TRICICLOS E QUADRICICLOS","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",UNIDADE,
1536,"CONDUTOR ELÉTRICO (CHICOTE) COM PEÇAS DE CONEXÃO PARA CICLOMOTORES, MOTONETAS, MOTOCICLETAS, TRICICLOS E QUADRICICLOS","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",UNIDADE,24/04/2025 11:04
1537,"CONJUNTO DE ALIMENTAÇÃO DE COMBUSTÍVEL PARA CICLOMOTORES, MOTONETAS, MOTOCICLETAS, TRICICLOS E QUADRICICLOS","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",UNIDADE,
1538,"CONJUNTO ELETRÔNICO DE PARTIDA PARA CICLOMOTORES, MOTONETAS, MOTOCICLETAS, TRICICLOS E QUADRICICLOS","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",UNIDADE,
1539,"CONJUNTO EIXO SELETOR DE MARCHAS PARA CICLOMOTORES, MOTONETAS, MOTOCICLETAS E QUADRICICLOS","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",UNIDADE,02/09/2016 11:09
1540,"CONJUNTO FILTRO DE AR COM CARBURADOR E BATERIA PARA CICLOMOTORES, MOTONETAS, MOTOCICLETAS, TRICICLOS E QUADRICICLOS","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",UNIDADE,05/06/2018 17:06
1541,"CONJUNTO GUIDÃO PARA CICLOMOTORES, MOTONETAS, MOTOCICLETAS, TRICICLOS E QUADRICICLOS","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",UNIDADE,09/03/2026 17:03
1542,"CONJUNTO GUIDÃO COM FAROL E PAINEL DE INSTRUMENTOS PARA CICLOMOTORES, MOTONETAS, MOTOCICLETAS, TRICICLOS E QUADRICICLOS","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",UNIDADE,05/06/2018 17:06
1543,"CONJUNTO INTERRUPTOR (RELÉ) MAGNÉTICO DE PARTIDA PARA CICLOMOTORES, MOTONETAS, MOTOCICLETAS, TRICICLOS E QUADRICICLOS","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",UNIDADE,06/06/2018 11:06
1544,"CONJUNTO PÁRA-LAMA TRASEIRO PARA CICLOMOTORES, MOTONETAS, MOTOCICLETAS, TRICICLOS E QUADRICICLOS","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",UNIDADE,06/04/2026 11:04
1545,"CONJUNTO RADIADOR DE ÁGUA (OU SISTEMA DE REFRIGERAÇÃO) PARA CICLOMOTORES, MOTONETAS, MOTOCICLETAS, TRICICLOS E QUADRICICLOS","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",UNIDADE,30/12/2024 17:12
1546,"CONJUNTO RESERVATÓRIO DE ÓLEO PARA CICLOMOTORES, MOTONETAS, MOTOCICLETAS, TRICICLOS E QUADRICICLOS","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",UNIDADE,
1547,UNIDADE DE INTERCONEXÃO DA CENTRAL DE COMUTAÇÃO TELEFÔNICA/DADOS,"Portaria Interministerial MDIC/MCTIC nº 50, de 29 de outubro de 2018 e Portaria Interministerial SEPEC/ME/SEXEC/MCTI n° 38, 17 de julho de 2020",UNIDADE,16/08/2024 17:08
1548,UNIDADE DE OPERAÇÃO/AUXILIAR DA CENTRAL DE COMUTAÇÃO TELEFÔNICA/DADOS,"Portaria Interministerial MDIC/MCTIC nº 50, de 29 de outubro de 2018 e Portaria Interministerial SEPEC/ME/SEXEC/MCTI n° 38, 17 de julho de 2020",UNIDADE,16/08/2024 17:08
1549,UNIDADE DE TERMINAIS DA CENTRAL DE COMUTAÇÃO TELEFÔNICA/DADOS,"Portaria Interministerial MDIC/MCTIC nº 50, de 29 de outubro de 2018 e Portaria Interministerial SEPEC/ME/SEXEC/MCTI n° 38, 17 de julho de 2020",UNIDADE,16/08/2024 17:08
1550,UNIDADE DE CONTROLE DE IGNIÇÃO ELETRÔNICA,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 58, 9 DE OUTUBRO DE 2020. Alterações: PI 8872/2021, PI 1167/2022, PI 8646/2022, PI 30/2023, PI 60/2024, PI 70/2024 e PI 105/2025",UNIDADE,
1551,VIOLÃO,"Portaria Interministerial MDIC/MCT nº 251, de 18 de outubro de 2004",UNIDADE,
1552,"CAPA E CONTRACAPA DE DISCOS DE SISTEMAS DE LEITURA POR RAIO ""LASER""","Portaria Interministerial MDIC/MCT nº 42, de 14 de fevereiro de 2013 e Portaria Interministerial MDIC/MCTIC nº 40, de 3 de agosto de 2018",QUILOGRAMA LÍQUIDO,25/10/2021 17:10
1553,IMOBILIZADOR AUTOMOTIVO COM TRANSPONDER,"Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 4.773, de 27 de abril de 2021",UNIDADE,
1554,IMOBILIZADOR AUTOMOTIVO POR FM,"Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 4.773, de 27 de abril de 2021",UNIDADE,
1555,IMOBILIZADOR AUTOMOTIVO POR PAGER,"Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 4.773, de 27 de abril de 2021",UNIDADE,
1556,IMOBILIZADOR AUTOMOTIVO DE PRESENÇA/AUSÊNCIA DE CONTROLE REMOTO,"Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 4.773, de 27 de abril de 2021",UNIDADE,
1557,RASTREADOR PARA VEÍCULOS AUTOMOTORES SEM GPS E COMUNICAÇÃO VIA SATÉLITE,"Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 4.773, de 27 de abril de 2021",UNIDADE,
1558,RASTREADOR PARA VEÍCULOS AUTOMOTORES COM GPS E COMUNICAÇÃO VIA SATÉLITE,"Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 4.773, de 27 de abril de 2021",UNIDADE,
1559,RASTREADOR PARA VEÍCULOS AUTOMOTORES SEM GPS E COMUNICAÇÃO VIA SATÉLITE COM ANTENA PLANA,"Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 4.773, de 27 de abril de 2021",UNIDADE,
1560,RASTREADOR PARA VEÍCULOS AUTOMOTORES COM GPS E COMUNICAÇÃO VIA SATÉLITE COM ANTENA PLANA,"Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 4.773, de 27 de abril de 2021",UNIDADE,
1561,RASTREADOR/IMOBILIZADOR PARA VEÍCULOS AUTOMOTORES COM GPS E COMUNICAÇÃO VIA TELEFONE CELULAR,"Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 4.773, de 27 de abril de 2021",UNIDADE,17/04/2026 11:04
1562,RASTREADOR/IMOBILIZADOR PARA VEÍCULOS AUTOMOTORES COM GPS E COMUNICAÇÃO VIA RÁDIO,"Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 4.773, de 27 de abril de 2021",UNIDADE,16/08/2024 17:08
1563,RASTREADOR/IMOBILIZADOR PARA VEÍCULOS AUTOMOTORES COM GPS E COMUNICAÇÃO VIA SATÉLITE,"Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 4.773, de 27 de abril de 2021",UNIDADE,21/05/2026 11:05
1564,RASTREADOR/IMOBILIZADOR PARA VEÍCULOS AUTOMOTORES POR TRIANGULAÇÃO E COMUNICAÇÃO POR RÁDIO-FREQÜÊNCIA,"Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 4.773, de 27 de abril de 2021",UNIDADE,16/08/2024 17:08
1565,TACÓGRAFO ELETRÔNICO,"Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 4.773, de 27 de abril de 2021",UNIDADE,09/05/2025 11:05
1566,"TACÓGRAFO ELETRÔNICO COM RASTREADOR/IMOBILIZADOR AUTOMOTIVO, COM GPS E COMUNICAÇÃO VIA TELEFONE CELULAR","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 4.773, de 27 de abril de 2021",UNIDADE,
1567,"TACÓGRAFO ELETRÔNICO COM RASTREADOR/IMOBILIZADOR AUTOMOTIVO, COM GPS E COMUNICAÇÃO VIA RÁDIO","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 4.773, de 27 de abril de 2021",UNIDADE,
1568,"TACÓGRAFO ELETRÔNICO COM RASTREADOR/IMOBILIZADOR AUTOMOTIVO, COM GPS E COMUNICAÇÃO VIA SATÉLITE","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 4.773, de 27 de abril de 2021",UNIDADE,
1569,"TACÓGRAFO ELETRÔNICO COM RASTREADOR/IMOBILIZADOR AUTOMOTIVO, COM GPS E COMUNICAÇÃO POR RÁDIO-FREQÜÊNCIA","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 4.773, de 27 de abril de 2021",UNIDADE,
1570,"TACÓGRAFO ELETRÔNICO COM RASTREADOR/IMOBILIZADOR AUTOMOTIVO, POR TRIANGULAÇÃO E COMUNICAÇÃO POR RÁDIO-FREQÜÊNCIA","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 4.773, de 27 de abril de 2021",UNIDADE,
1571,TACÓGRAFO ELETRÔNICO IMOBILIZADOR POR PAGER,"Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 4.773, de 27 de abril de 2021",UNIDADE,
1572,TACÓGRAFO ELETRÔNICO IMOBILIZADOR POR FM,"Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 4.773, de 27 de abril de 2021",UNIDADE,
1573,GRAMPEADOR,"Portaria Interministerial MDIC/MCT nº 196, de 27 de julho de 2004",UNIDADE,
1574,PERFURADOR,"Portaria Interministerial MDIC/MCT nº 194, de 27 de julho de 2004",UNIDADE,
1575,CORRETIVO LÍQUIDO EM FRASCO,"Portaria Interministerial MDIC/MCT nº 66, de 18 de abril de 2006",UNIDADE,
1576,PAPEL HECTOGRÁFICO,"Portaria Interministerial MDIC/MCT nº 191, de 27 de julho de 2004",QUILOGRAMA LÍQUIDO,
1577,PAPEL ESTÊNCIO,"Portaria Interministerial MDIC/MCT nº 295, de 22 de novembro de 2004",QUILOGRAMA LÍQUIDO,
1578,CORRETIVO LÍQUIDO SOB A FORMA DE CANETA,"Portaria Interministerial MDIC/MCT nº 66, de 18 de abril de 2006",UNIDADE,
1579,FILME-CARBONO,"Portaria Interministerial MDIC/MCT nº 294, de 22 de novembro de 2004",QUILOGRAMA LÍQUIDO,
1580,"PARTES E PEÇAS FORJADAS PARA CICLOMOTORES, MOTONETAS, MOTOCICLETAS, TRICICLOS E QUADRICICLOS","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",QUILOGRAMA LÍQUIDO,
1581,"PARTES E PEÇAS PINTADAS PARA CICLOMOTORES, MOTONETAS, MOTOCICLETAS, TRICICLOS E QUADRICICLOS","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",UNIDADE,16/09/2024 17:09
