codigo_produto,produto_nome,base_legal,unidade,data_atualizacao,codigo_tipo,descricao_tipo,ncm,ncm_descricao
0367,MOLDE PARA VIDRO,"Portaria Interministerial MDIC/MCT nº 67, de 28 de fevereiro de 2005",UNIDADE,05/06/2018 17:06,005,standard,84805000,MOLDES P/VIDROS
1953,MOLDURA DE MADEIRA,"Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 8.805, de 5 de outubro de 2022 e Portaria Interministerial SEPEC/ME/MCTI nº 11.316, de 30 de dezembro de 2022 (Obs. enquadrado em obras de marcenaria.)",UNIDADE,,005,standard,44189000,"OUTS.OBRAS DE MARCENARIA OU CARPINTARIA,P/CONSTRUCOES"
1936,MOLDURA METÁLICA,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 1651, 22 DE FEVEREIRO DE 2022",UNIDADE,,005,"Para quadros, fotografias, espelhos ou objetos semelhantes","72202090, 73269010, 73269090, 74192000, 74199100, 74199910, 74199920, 75089000, 76169900, 79070010, 79070090","OUTROS LAMIN.ACOS INOX.A FRIO,L<600MM | Calotas elipticas de aço ao níquel. | Outras obras de ferro ou aço. | OUTRAS OBRAS DE COBRE, VAZADAS, MOLDADAS, ESTAMPADAS OU FORJADAS, MAS NÃO TRABALHADAS DE OUTRO MODO | OUTS.OBRAS DE COBRE,VAZADAS,MOLDADAS,ESTAMPADAS,FORJAD. | TELAS METALICAS,DE FIOS DE COBRE | GRADES E REDES,DE FIOS DE COBRE,CHAPAS E TIRAS, DISTENDIDAS,DE COBRE | OUTROS OBRAS DE NIQUEL | OUTROS OBRAS DE ALUMINIO | Tubos e seus acessórios | OUTRAS OBRAS,DE ZINCO"
0261,MOLETA PARA ISQUEIRO,"Portaria Interministerial MPO/MICT/MCT nº 151, de 25 de agosto de 1994 e Portaria Interministerial MPO/MICT/MCT nº 9, de 21 de dezembro de 1995",MIL UNIDADES,05/07/2006 11:07,005,standard,96139000,PARTES DE ISQUEIROS E OUTS.ACENDEDORES
2182,MOLHOS PREPARADOS,"Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 8.805, de 5 de outubro de 2022 e Portaria Interministerial SEPEC/ME/MCTI nº 11.316, de 30 de dezembro de 2022",QUILOGRAMA LÍQUIDO,,005,Molhos preparados de pimenta,"21039091, 21039099","OUTS.PREPARS.P/MOLHOS,MOLHOS PREPARS.EMBAL.IMED.P<=1KG | OUTROS PREPARACOES PARA MOLHOS E MOLHOS PREPARADOS"
1361,MONITOR COM TELA DE PLASMA (EXCETO DE USO EXCLUSIVO EM INFORMÁTICA),"Portaria Interministerial MDIC/MCT nº 111, de 19 de março de 2004",UNIDADE,16/08/2024 17:08,005,policromático,85285920,"Monitores policromáticos, não capazes de conexão em Máq. Proc. Dados 84.71"
0189,MONITOR DE SINAIS BIOLÓGICOS,"Portaria Interministerial MDIC/MCT nº 247, de 15 de outubro de 2001 e Portaria Interministerial MDIC/MCTI nº 398, de 18 de dezembro de 2015",UNIDADE,16/08/2024 17:08,005,eletrocardiógrafo,90181100,ELETROCARDIOGRAFOS
0189,MONITOR DE SINAIS BIOLÓGICOS,"Portaria Interministerial MDIC/MCT nº 247, de 15 de outubro de 2001 e Portaria Interministerial MDIC/MCTI nº 398, de 18 de dezembro de 2015",UNIDADE,16/08/2024 17:08,010,cardioscópio,"90181980, 90189099","OUTROS APARS.DE ELETRODIAGNOSTICO | OUTS.INSTRUMENTOS E APARS.P/MEDICINA,CIRURGIA,ETC."
0189,MONITOR DE SINAIS BIOLÓGICOS,"Portaria Interministerial MDIC/MCT nº 247, de 15 de outubro de 2001 e Portaria Interministerial MDIC/MCTI nº 398, de 18 de dezembro de 2015",UNIDADE,16/08/2024 17:08,015,cardioscópio com cardioversão,90181980,OUTROS APARS.DE ELETRODIAGNOSTICO
0189,MONITOR DE SINAIS BIOLÓGICOS,"Portaria Interministerial MDIC/MCT nº 247, de 15 de outubro de 2001 e Portaria Interministerial MDIC/MCTI nº 398, de 18 de dezembro de 2015",UNIDADE,16/08/2024 17:08,020,cardioscópio funcional torácico,90181980,OUTROS APARS.DE ELETRODIAGNOSTICO
0111,MONITOR DE VÍDEO (EXCETO DE USO EM INFORMÁTICA),"PORTARIA INTERMINISTERIAL MDIC/MCTI N° 4, 8 DE MAIO DE 2023. Alteração: PI 122/2025",UNIDADE,,005,em cores,,
0111,MONITOR DE VÍDEO (EXCETO DE USO EM INFORMÁTICA),"PORTARIA INTERMINISTERIAL MDIC/MCTI N° 4, 8 DE MAIO DE 2023. Alteração: PI 122/2025",UNIDADE,,010,em preto e branco ou monocromáticos,,
0319,MONITOR DE VÍDEO COM TELA DE CINESCÓPIO (USO EM INFORMÁTICA),"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 58, 9 DE OUTUBRO DE 2020. Alterações: PI 8872/2021, PI 1167/2022, PI 8646/2022, PI 30/2023, PI 60/2024, PI 70/2024 e PI 105/2025",UNIDADE,,005,monocromático,85284110,Monocromáticos
0319,MONITOR DE VÍDEO COM TELA DE CINESCÓPIO (USO EM INFORMÁTICA),"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 58, 9 DE OUTUBRO DE 2020. Alterações: PI 8872/2021, PI 1167/2022, PI 8646/2022, PI 30/2023, PI 60/2024, PI 70/2024 e PI 105/2025",UNIDADE,,010,policromático,85284120,Policromaticos
0319,MONITOR DE VÍDEO COM TELA DE CINESCÓPIO (USO EM INFORMÁTICA),"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 58, 9 DE OUTUBRO DE 2020. Alterações: PI 8872/2021, PI 1167/2022, PI 8646/2022, PI 30/2023, PI 60/2024, PI 70/2024 e PI 105/2025",UNIDADE,,015,monocromático (em forma de sistema),85284110,Monocromáticos
0319,MONITOR DE VÍDEO COM TELA DE CINESCÓPIO (USO EM INFORMÁTICA),"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 58, 9 DE OUTUBRO DE 2020. Alterações: PI 8872/2021, PI 1167/2022, PI 8646/2022, PI 30/2023, PI 60/2024, PI 70/2024 e PI 105/2025",UNIDADE,,020,policromático (em forma de sistema),85284120,Policromaticos
1483,MONITOR DE VÍDEO COM TELA DE CRISTAL LÍQUIDO (EXCETO DE USO EM INFORMÁTICA),"Portaria Interministerial MDIC/MCT nº 187, de 20 de outubro de 2009 (vide produto padrão código 1722)",UNIDADE,16/08/2024 17:08,010,reprodutor de imagem para memória removível SD/MS/MMC/XD/ e de conexão USB,85285920,"Monitores policromáticos, não capazes de conexão em Máq. Proc. Dados 84.71"
1483,MONITOR DE VÍDEO COM TELA DE CRISTAL LÍQUIDO (EXCETO DE USO EM INFORMÁTICA),"Portaria Interministerial MDIC/MCT nº 187, de 20 de outubro de 2009 (vide produto padrão código 1722)",UNIDADE,16/08/2024 17:08,020,"de uso em portos e aeroportos, com entradas de sinais de áudio e vídeo composto",85285920,"Monitores policromáticos, não capazes de conexão em Máq. Proc. Dados 84.71"
1483,MONITOR DE VÍDEO COM TELA DE CRISTAL LÍQUIDO (EXCETO DE USO EM INFORMÁTICA),"Portaria Interministerial MDIC/MCT nº 187, de 20 de outubro de 2009 (vide produto padrão código 1722)",UNIDADE,16/08/2024 17:08,050,"de uso portátil, com entradas de sinais de áudio e vídeo composto","85285910, 85285920","Monitores monocromáticos, não capazes de conexão em Máq. Proc. Dados 84.71 | Monitores policromáticos, não capazes de conexão em Máq. Proc. Dados 84.71"
1722,MONITOR DE VÍDEO COM TELA DE CRISTAL LÍQUIDO (EXCETO DE USO EXCLUSIVO EM INFORMÁTICA),"Portaria Interministerial MDIC/MCT nº 187, de 20 de outubro de 2009",UNIDADE,16/08/2024 17:08,005,standard,"85285910, 85285920","Monitores monocromáticos, não capazes de conexão em Máq. Proc. Dados 84.71 | Monitores policromáticos, não capazes de conexão em Máq. Proc. Dados 84.71"
1722,MONITOR DE VÍDEO COM TELA DE CRISTAL LÍQUIDO (EXCETO DE USO EXCLUSIVO EM INFORMÁTICA),"Portaria Interministerial MDIC/MCT nº 187, de 20 de outubro de 2009",UNIDADE,16/08/2024 17:08,010,reprodutor de imagem para memória removível SD/MS/MMC/XD/ e de conexão USB,85285920,"Monitores policromáticos, não capazes de conexão em Máq. Proc. Dados 84.71"
1722,MONITOR DE VÍDEO COM TELA DE CRISTAL LÍQUIDO (EXCETO DE USO EXCLUSIVO EM INFORMÁTICA),"Portaria Interministerial MDIC/MCT nº 187, de 20 de outubro de 2009",UNIDADE,16/08/2024 17:08,015,"de uso em portos e aeroportos, com entradas de sinais de áudio e vídeo composto",85285920,"Monitores policromáticos, não capazes de conexão em Máq. Proc. Dados 84.71"
1722,MONITOR DE VÍDEO COM TELA DE CRISTAL LÍQUIDO (EXCETO DE USO EXCLUSIVO EM INFORMÁTICA),"Portaria Interministerial MDIC/MCT nº 187, de 20 de outubro de 2009",UNIDADE,16/08/2024 17:08,020,"de uso automotivo, com entradas de sinais de áudio e vídeo composto","85285910, 85285920","Monitores monocromáticos, não capazes de conexão em Máq. Proc. Dados 84.71 | Monitores policromáticos, não capazes de conexão em Máq. Proc. Dados 84.71"
1722,MONITOR DE VÍDEO COM TELA DE CRISTAL LÍQUIDO (EXCETO DE USO EXCLUSIVO EM INFORMÁTICA),"Portaria Interministerial MDIC/MCT nº 187, de 20 de outubro de 2009",UNIDADE,16/08/2024 17:08,025,outros,85285900,Outros monitores co tela de LCD/OLED
0320,MONITOR DE VÍDEO COM TELA DE CRISTAL LÍQUIDO (USO EM INFORMÁTICA),"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 58, 9 DE OUTUBRO DE 2020. Alterações: PI 8872/2021, PI 1167/2022, PI 8646/2022, PI 30/2023, PI 60/2024, PI 70/2024 e PI 105/2025",UNIDADE,08/05/2026 11:05,005,monocromático,"85285200, 85285910","Outros monitores conectáveis com CPU | Monitores monocromáticos, não capazes de conexão em Máq. Proc. Dados 84.71"
0320,MONITOR DE VÍDEO COM TELA DE CRISTAL LÍQUIDO (USO EM INFORMÁTICA),"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 58, 9 DE OUTUBRO DE 2020. Alterações: PI 8872/2021, PI 1167/2022, PI 8646/2022, PI 30/2023, PI 60/2024, PI 70/2024 e PI 105/2025",UNIDADE,08/05/2026 11:05,010,policromático,"85285200, 85285920, 85299020","Outros monitores conectáveis com CPU | Monitores policromáticos, não capazes de conexão em Máq. Proc. Dados 84.71 | OUTS.PARTES P/APARS.RECEPT.RADIODIFUSAO,TELEVISAO,ETC."
0320,MONITOR DE VÍDEO COM TELA DE CRISTAL LÍQUIDO (USO EM INFORMÁTICA),"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 58, 9 DE OUTUBRO DE 2020. Alterações: PI 8872/2021, PI 1167/2022, PI 8646/2022, PI 30/2023, PI 60/2024, PI 70/2024 e PI 105/2025",UNIDADE,08/05/2026 11:05,015,monocromático (em forma de sistema),85285910,"Monitores monocromáticos, não capazes de conexão em Máq. Proc. Dados 84.71"
0320,MONITOR DE VÍDEO COM TELA DE CRISTAL LÍQUIDO (USO EM INFORMÁTICA),"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 58, 9 DE OUTUBRO DE 2020. Alterações: PI 8872/2021, PI 1167/2022, PI 8646/2022, PI 30/2023, PI 60/2024, PI 70/2024 e PI 105/2025",UNIDADE,08/05/2026 11:05,020,policromático (em forma de sistema),"85285920, 85299020","Monitores policromáticos, não capazes de conexão em Máq. Proc. Dados 84.71 | OUTS.PARTES P/APARS.RECEPT.RADIODIFUSAO,TELEVISAO,ETC."
2303,MONITOR DE VÍDEO COM TELA DE LUMINESCÊNCIA ORGÂNICA (OLED) (USO EM INFORMÁTICA),"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 58, 9 DE OUTUBRO DE 2020. Alterações: PI 8872/2021, PI 1167/2022, PI 8646/2022, PI 30/2023, PI 60/2024, PI 70/2024 e PI 105/2025",UNIDADE,23/02/2026 17:02,005,standard,85285200,Outros monitores conectáveis com CPU
1322,MONITOR DE VÍDEO COM TELA DE PLASMA (USO EM INFORMÁTICA),"Portaria Interministerial MDIC/MCT nº 133, de 8 de agosto de 2002 OBS: NCM 8471.60.7 (uso exclusivo em informática)",UNIDADE,,005,policromático,,
1322,MONITOR DE VÍDEO COM TELA DE PLASMA (USO EM INFORMÁTICA),"Portaria Interministerial MDIC/MCT nº 133, de 8 de agosto de 2002 OBS: NCM 8471.60.7 (uso exclusivo em informática)",UNIDADE,,010,policromático (em forma de sistema),,
1404,MONITOR DIGITAL DE GRANDEZAS ELÉTRICAS,"Portaria Interministerial ME/MCTI nº 7.442, de 28 de junho de 2021",UNIDADE,,005,standard,90303990,"OUTS.APARS.E INSTRUM.P/MEDIDA/CONTROLE TENSAO,ETC."
0434,MOSTRADOR PARA RELÓGIO,"Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 1.651, de 22 de fevereiro de 2022",UNIDADE,24/05/2005 18:05,005,standard,91143000,QUADRANTES P/APARS.DE RELOJOARIA
2262,MOSTRADOR REMOTO DE MEDIDOR DE ENERGIA PARA S.M.C.M.R.E.E.,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 10023, 22 DE NOVEMBRO DE 2022 - B OBS: S.M.C.M.R.E.E. = SISTEMA DE MEDIÇÃO, CONTROLE E MONITORAMENTO DE REDES DE ENERGIA ELÉTRICA, BASEADOS EM TÉCNICA DIGITAL",UNIDADE,,001,standard,85312000,PAINEIS INDICAD.C/DISP.CRISTAIS LIQ/DIODOS EMISS.LUZ
0163,MOTO AQUÁTICA,"Portaria Interministerial MDIC/MCTI nº 12, de 24 de janeiro de 2014 e Portaria Interministerial MDIC/MCTIC nº 71, de 11 de outubro de 2017.",UNIDADE,04/05/2012 11:05,005,standard,89039900,"OUTS.BARCOS/EMBARCACOES DE RECREIO/ESPORTE,INCL.CANOAS"
2213,MOTOBOMBA HIDRÁULICA CENTRÍFUGA DE ROTOR,"PORTARIA INTERMINISTERIAL SEPEC/ME/MCTIC N° 36, 24 DE JULHO DE 2019",UNIDADE,,005,Standard,84137090,OUTROS BOMBAS CENTRIFUGAS
0002,MOTOCICLETA ACIMA DE 100 CM3 ATÉ 450 CM3,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 43, 29 DE JULHO DE 2020. Alterações: PI 11577/2021, POR 423/2022, POR 11/2022, POR 654/2023, POR 202/2021, POR 819/2021, POR 1.010/2023, POR 1.603/2024, POR 1.814/2025 e POR 1.952/2025",UNIDADE,22/05/2026 18:05,005,(segmento: acima de 100 cm³ até 150 cm³),"87112010, 87112020",MOTOCICLETAS C/MOTOR PISTAO ALTERNAT.50CM3< CIL<=125CM3 | MOTOCICLETAS C/MOTOR PISTAO ALTERNAT 125< CIL<=250 CM3
0002,MOTOCICLETA ACIMA DE 100 CM3 ATÉ 450 CM3,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 43, 29 DE JULHO DE 2020. Alterações: PI 11577/2021, POR 423/2022, POR 11/2022, POR 654/2023, POR 202/2021, POR 819/2021, POR 1.010/2023, POR 1.603/2024, POR 1.814/2025 e POR 1.952/2025",UNIDADE,22/05/2026 18:05,010,(segmento: acima de 150 cm³ até 250 cm³),87112020,MOTOCICLETAS C/MOTOR PISTAO ALTERNAT 125< CIL<=250 CM3
0002,MOTOCICLETA ACIMA DE 100 CM3 ATÉ 450 CM3,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 43, 29 DE JULHO DE 2020. Alterações: PI 11577/2021, POR 423/2022, POR 11/2022, POR 654/2023, POR 202/2021, POR 819/2021, POR 1.010/2023, POR 1.603/2024, POR 1.814/2025 e POR 1.952/2025",UNIDADE,22/05/2026 18:05,015,(segmento: acima de 250 cm³ até 450 cm³),87113000,COM MOTOR DE PISTÂO 250 < CILINDRADAS <= 500 CM3
0003,MOTOCICLETA ACIMA DE 450 CM3,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 43, 29 DE JULHO DE 2020. Alterações: PI 11577/2021, POR 423/2022, POR 11/2022, POR 654/2023, POR 202/2021, POR 819/2021, POR 1.010/2023, POR 1.603/2024, POR 1.814/2025 e POR 1.952/2025",UNIDADE,15/05/2026 11:05,005,(segmento: acima de 450 cm³ até 800 cm³),"87113000, 87114000","COM MOTOR DE PISTÂO 250 < CILINDRADAS <= 500 CM3 | Com motor de pistao de cilindrada superior a 500 cm3, mas nao superior a 800 cm3"
0003,MOTOCICLETA ACIMA DE 450 CM3,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 43, 29 DE JULHO DE 2020. Alterações: PI 11577/2021, POR 423/2022, POR 11/2022, POR 654/2023, POR 202/2021, POR 819/2021, POR 1.010/2023, POR 1.603/2024, POR 1.814/2025 e POR 1.952/2025",UNIDADE,15/05/2026 11:05,010,(segmento: acima de 800 cm³),87115000,Com motor de pistao de cilindrada superior a 800 cm3
0001,MOTOCICLETA ATÉ 100 CM3,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 43, 29 DE JULHO DE 2020. Alterações: PI 11577/2021, POR 423/2022, POR 11/2022, POR 654/2023, POR 202/2021, POR 819/2021, POR 1.010/2023, POR 1.603/2024, POR 1.814/2025 e POR 1.952/2025",UNIDADE,,005,segmento: até 50 cm³ com velocidade máxima de fabricação superior a 50 km/h.,87111000,Com motor de pistao de cilindrada nao superior a 50 cm3
0001,MOTOCICLETA ATÉ 100 CM3,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 43, 29 DE JULHO DE 2020. Alterações: PI 11577/2021, POR 423/2022, POR 11/2022, POR 654/2023, POR 202/2021, POR 819/2021, POR 1.010/2023, POR 1.603/2024, POR 1.814/2025 e POR 1.952/2025",UNIDADE,,010,segmento: acima de 50 cm³ até 100 cm³.,87112010,MOTOCICLETAS C/MOTOR PISTAO ALTERNAT.50CM3< CIL<=125CM3
1998,MOTOCICLETA ELÉTRICA,"Portaria Interministerial MDIC/MCT nº 139, de 15 de junho de 2011, Portaria Interministerial MDIC/MCTIC N° 27, 28 de maio de 2018 e Portaria Interministerial SEPEC/ME/SEXEC/MCTI N° 60, 17 de novembro de 2020",UNIDADE,30/04/2026 18:04,005,até 1.4 HP (1.044 watts),"87116000, 87119000",Com motor elétrico para propulsão | OUTS.MOTOCICLETAS/CICLOS C/MOTOR AUXIL.CARROS LATERAIS
1998,MOTOCICLETA ELÉTRICA,"Portaria Interministerial MDIC/MCT nº 139, de 15 de junho de 2011, Portaria Interministerial MDIC/MCTIC N° 27, 28 de maio de 2018 e Portaria Interministerial SEPEC/ME/SEXEC/MCTI N° 60, 17 de novembro de 2020",UNIDADE,30/04/2026 18:04,010,até 1.6 HP (1.193 watts),"87116000, 87119000",Com motor elétrico para propulsão | OUTS.MOTOCICLETAS/CICLOS C/MOTOR AUXIL.CARROS LATERAIS
1998,MOTOCICLETA ELÉTRICA,"Portaria Interministerial MDIC/MCT nº 139, de 15 de junho de 2011, Portaria Interministerial MDIC/MCTIC N° 27, 28 de maio de 2018 e Portaria Interministerial SEPEC/ME/SEXEC/MCTI N° 60, 17 de novembro de 2020",UNIDADE,30/04/2026 18:04,015,até 1.8 HP (1.342 watts),"87116000, 87119000",Com motor elétrico para propulsão | OUTS.MOTOCICLETAS/CICLOS C/MOTOR AUXIL.CARROS LATERAIS
1998,MOTOCICLETA ELÉTRICA,"Portaria Interministerial MDIC/MCT nº 139, de 15 de junho de 2011, Portaria Interministerial MDIC/MCTIC N° 27, 28 de maio de 2018 e Portaria Interministerial SEPEC/ME/SEXEC/MCTI N° 60, 17 de novembro de 2020",UNIDADE,30/04/2026 18:04,020,até 2.4 HP (1.790 watts),"87116000, 87119000",Com motor elétrico para propulsão | OUTS.MOTOCICLETAS/CICLOS C/MOTOR AUXIL.CARROS LATERAIS
1998,MOTOCICLETA ELÉTRICA,"Portaria Interministerial MDIC/MCT nº 139, de 15 de junho de 2011, Portaria Interministerial MDIC/MCTIC N° 27, 28 de maio de 2018 e Portaria Interministerial SEPEC/ME/SEXEC/MCTI N° 60, 17 de novembro de 2020",UNIDADE,30/04/2026 18:04,025,> 2.4 HP (1.790 watts),"87116000, 87119000",Com motor elétrico para propulsão | OUTS.MOTOCICLETAS/CICLOS C/MOTOR AUXIL.CARROS LATERAIS
0501,MOTOCOMPRESSOR HERMÉTICO COM CAPACIDADE DE ATÉ 18.200 BTU/HORA PARA CONDICIONADORES DE AR DO TIPO SPLIT SYSTEM E CONDICIONADORES DE AR DE JANELA OU DE PAREDE DE CORPO ÚNICO,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 4244, 14 DE ABRIL DE 2021",UNIDADE,,020,rotativo de velocidade fixa,84143011,"MOTOCOMPRESSOR HERMETICO,CAPACIDADE<4700 FRIGORIAS/HORA"
0501,MOTOCOMPRESSOR HERMÉTICO COM CAPACIDADE DE ATÉ 18.200 BTU/HORA PARA CONDICIONADORES DE AR DO TIPO SPLIT SYSTEM E CONDICIONADORES DE AR DE JANELA OU DE PAREDE DE CORPO ÚNICO,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 4244, 14 DE ABRIL DE 2021",UNIDADE,,025,rotativo de velocidade variável (inverter),84143011,"MOTOCOMPRESSOR HERMETICO,CAPACIDADE<4700 FRIGORIAS/HORA"
0007,MOTONETA ACIMA DE 100 CM3 ATÉ 450 CM3,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 43, 29 DE JULHO DE 2020. Alterações: PI 11577/2021, POR 423/2022, POR 11/2022, POR 654/2023, POR 202/2021, POR 819/2021, POR 1.010/2023, POR 1.603/2024, POR 1.814/2025 e POR 1.952/2025",UNIDADE,15/05/2026 11:05,005,(segmento: acima de 100 cm³ até 150 cm³),"87112010, 87112020, 87112090",MOTOCICLETAS C/MOTOR PISTAO ALTERNAT.50CM3< CIL<=125CM3 | MOTOCICLETAS C/MOTOR PISTAO ALTERNAT 125< CIL<=250 CM3 | OUTS.CICLOS C/MOTOR PISTAO ALTERNAT.50CM3< CIL<=250CM3
0007,MOTONETA ACIMA DE 100 CM3 ATÉ 450 CM3,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 43, 29 DE JULHO DE 2020. Alterações: PI 11577/2021, POR 423/2022, POR 11/2022, POR 654/2023, POR 202/2021, POR 819/2021, POR 1.010/2023, POR 1.603/2024, POR 1.814/2025 e POR 1.952/2025",UNIDADE,15/05/2026 11:05,010,(segmento: acima de 150 cm³ até 250 cm³),"87112020, 87112090",MOTOCICLETAS C/MOTOR PISTAO ALTERNAT 125< CIL<=250 CM3 | OUTS.CICLOS C/MOTOR PISTAO ALTERNAT.50CM3< CIL<=250CM3
0007,MOTONETA ACIMA DE 100 CM3 ATÉ 450 CM3,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 43, 29 DE JULHO DE 2020. Alterações: PI 11577/2021, POR 423/2022, POR 11/2022, POR 654/2023, POR 202/2021, POR 819/2021, POR 1.010/2023, POR 1.603/2024, POR 1.814/2025 e POR 1.952/2025",UNIDADE,15/05/2026 11:05,015,(segmento: acima de 250 cm³ até 450 cm³),87113000,COM MOTOR DE PISTÂO 250 < CILINDRADAS <= 500 CM3
1437,MOTONETA ACIMA DE 450 CM3,"Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 43, de 29 de junho de 2020 e Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 11.577, de 24 de setembro de 2021",UNIDADE,13/06/2024 17:06,005,segmento: acima de 450 cm³ até 800 cm³,"87113000, 87114000","COM MOTOR DE PISTÂO 250 < CILINDRADAS <= 500 CM3 | Com motor de pistao de cilindrada superior a 500 cm3, mas nao superior a 800 cm3"
1437,MOTONETA ACIMA DE 450 CM3,"Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 43, de 29 de junho de 2020 e Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 11.577, de 24 de setembro de 2021",UNIDADE,13/06/2024 17:06,010,segmento: acima de 800 cm³,87115000,Com motor de pistao de cilindrada superior a 800 cm3
0006,MOTONETA ATÉ 100 CM3,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 43, 29 DE JULHO DE 2020. Alterações: PI 11577/2021, POR 423/2022, POR 11/2022, POR 654/2023, POR 202/2021, POR 819/2021, POR 1.010/2023, POR 1.603/2024, POR 1.814/2025 e POR 1.952/2025",UNIDADE,02/03/2026 17:03,010,(segmento: acima de 50 cm³ até 100 cm³),"87112010, 87112090",MOTOCICLETAS C/MOTOR PISTAO ALTERNAT.50CM3< CIL<=125CM3 | OUTS.CICLOS C/MOTOR PISTAO ALTERNAT.50CM3< CIL<=250CM3
1704,MOTONETA ELÉTRICA,"Portaria Interministerial MDIC/MCT nº 139, de 15 de junho de 2011 alterada pela Portaria Interministerial MDIC/MCTIC N° 27, 28 de maio de 2018 e Portaria Interministerial ME/MCTI nº 60, de17 de novembro de 2020",UNIDADE,02/03/2026 17:03,005,até 1.4 HP (1.044 watts),"87116000, 87119000",Com motor elétrico para propulsão | OUTS.MOTOCICLETAS/CICLOS C/MOTOR AUXIL.CARROS LATERAIS
1704,MOTONETA ELÉTRICA,"Portaria Interministerial MDIC/MCT nº 139, de 15 de junho de 2011 alterada pela Portaria Interministerial MDIC/MCTIC N° 27, 28 de maio de 2018 e Portaria Interministerial ME/MCTI nº 60, de17 de novembro de 2020",UNIDADE,02/03/2026 17:03,010,até 1.6 HP (1.193 watts),"87116000, 87119000",Com motor elétrico para propulsão | OUTS.MOTOCICLETAS/CICLOS C/MOTOR AUXIL.CARROS LATERAIS
1704,MOTONETA ELÉTRICA,"Portaria Interministerial MDIC/MCT nº 139, de 15 de junho de 2011 alterada pela Portaria Interministerial MDIC/MCTIC N° 27, 28 de maio de 2018 e Portaria Interministerial ME/MCTI nº 60, de17 de novembro de 2020",UNIDADE,02/03/2026 17:03,015,até 1.8 HP (1.342 watts),"87116000, 87119000",Com motor elétrico para propulsão | OUTS.MOTOCICLETAS/CICLOS C/MOTOR AUXIL.CARROS LATERAIS
1704,MOTONETA ELÉTRICA,"Portaria Interministerial MDIC/MCT nº 139, de 15 de junho de 2011 alterada pela Portaria Interministerial MDIC/MCTIC N° 27, 28 de maio de 2018 e Portaria Interministerial ME/MCTI nº 60, de17 de novembro de 2020",UNIDADE,02/03/2026 17:03,020,até 2.4 HP ( 1.790 watts),"87116000, 87119000",Com motor elétrico para propulsão | OUTS.MOTOCICLETAS/CICLOS C/MOTOR AUXIL.CARROS LATERAIS
1704,MOTONETA ELÉTRICA,"Portaria Interministerial MDIC/MCT nº 139, de 15 de junho de 2011 alterada pela Portaria Interministerial MDIC/MCTIC N° 27, 28 de maio de 2018 e Portaria Interministerial ME/MCTI nº 60, de17 de novembro de 2020",UNIDADE,02/03/2026 17:03,025,"> 2,4 HP (1.790 watts)","87116000, 87119000",Com motor elétrico para propulsão | OUTS.MOTOCICLETAS/CICLOS C/MOTOR AUXIL.CARROS LATERAIS
